date,id,author,updated,title,teaser,body,url,image,channels,stocks,tags
2022-07-12,28038808,Chris Katje,"Tue, 12 Jul 2022 14:20:31 -0400",Here's Where Former Tesla Employees Are Getting Hired: Which 2 Rivals Have Benefitted?,,,https://www.benzinga.com/news/22/07/28038808/heres-where-former-tesla-employees-are-getting-hired-which-2-rivals-have-benefitted,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/12/workers3.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/12/workers3.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/12/workers3.jpg'}]}","{'@is_array': 'true', 'item': {'name': 'News'}}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'F'}, {'name': 'GM'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'LCID'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'RIVN'}, {'name': 'TM'}, {'name': 'TSLA'}]}","{'@is_array': 'true', 'item': [{'name': 'electric vehicles'}, {'name': 'Elon Musk'}, {'name': 'JB Straubel'}, {'name': 'Job cuts'}, {'name': 'Layoffs'}, {'name': 'Peter Rawlinson'}, {'name': 'Redwood Materials'}, {'name': 'SpaceX'}, {'name': 'Zoox'}]}"
2022-07-13,28054879,Chris Katje,"Wed, 13 Jul 2022 14:43:23 -0400",Love WindowsXP? Now You Can Wear The Background As A T-Shirt,,,https://www.benzinga.com/news/22/07/28054879/love-windowsxp-now-you-can-wear-the-background-as-a-t-shirt,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/13/windows_clothing2.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/13/windows_clothing2.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/13/windows_clothing2.jpg'}]}","{'@is_array': 'true', 'item': {'name': 'News'}}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': [{'name': 'Microsoft'}, {'name': 'Microsoft XP'}, {'name': 'Technology Stocks'}, {'name': 'Windows'}]}"
2022-07-13,28057235,Chris Katje,"Wed, 13 Jul 2022 18:47:34 -0400",Did Vladimir Putin Cause Delays To The Remake Of One Of The Most Popular Video Games Of All Time?,,,https://www.benzinga.com/general/gaming/22/07/28057235/did-vladimir-putin-cause-delays-to-the-remake-of-one-of-the-most-popular-video-games-of-all-time,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/13/goldeneye007box.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/13/goldeneye007box.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/13/goldeneye007box.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Entertainment'}, {'name': 'Gaming'}, {'name': 'News'}, {'name': 'Politics'}, {'name': 'Global'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'MSFT'}, {'name': 'NTDOY'}, {'name': 'SONY'}, {'name': 'TWTR'}]}","{'@is_array': 'true', 'item': [{'name': 'GoldenEye'}, {'name': 'GoldenEye 007'}, {'name': 'James Bond'}, {'name': 'Nintendo'}, {'name': 'President Vladimir Putin'}, {'name': 'Russia'}, {'name': 'Soviet Union'}, {'name': 'Ukraine'}, {'name': 'Video Game Stocks'}, {'name': 'video games'}, {'name': 'Vladimir Putin'}, {'name': 'xbox'}]}"
2022-07-14,28068460,Chris Katje,"Thu, 14 Jul 2022 12:10:13 -0400",Nancy Pelosi Makes Trades In These 3 Tech Stocks: How She Booked $1.8M Profit On $110K,,,https://www.benzinga.com/news/22/07/28068460/nancy-pelosi-just-made-trades-in-these-three-technology-names-including-a-1-8-million-profit-on-110,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/14/shutterstock_1316349305.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/14/shutterstock_1316349305.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/14/shutterstock_1316349305.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Options'}, {'name': 'Politics'}, {'name': 'Top Stories'}, {'name': 'Markets'}, {'name': 'Trading Ideas'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'NVDA'}, {'name': 'TSLA'}, {'name': 'V'}]}","{'@is_array': 'true', 'item': [{'name': 'Congress'}, {'name': 'Congresstrading'}, {'name': 'Nancy Pelosi'}, {'name': 'Paul Pelosi'}, {'name': 'Speaker of the House'}]}"
2022-07-14,28068318,Dylan Wechsler,"Thu, 14 Jul 2022 16:45:00 -0400","Apple, Microsoft, Tesla, Amazon Experience Record Losses, But Investors Remain Hopeful: Benzinga Survey",,,https://www.benzinga.com/news/large-cap/22/07/28068318/apple-microsoft-tesla-and-amazon-experience-record-losses-while-investors-remain-hopeful-benzinga-,"{'@is_array': 'true', 'item': [{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/14/sp_500_index_continues_to_fall.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/14/sp_500_index_continues_to_fall.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/14/sp_500_index_continues_to_fall.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Large Cap'}, {'name': 'News'}, {'name': 'Broad U.S. Equity ETFs'}, {'name': 'Crowdsourcing'}, {'name': 'Exclusives'}, {'name': 'ETFs'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'MSFT'}, {'name': 'SPY'}, {'name': 'TSLA'}]}",
2022-07-15,28084603,Benzinga Insights,"Fri, 15 Jul 2022 12:32:51 -0400",Here's How Much $100 Invested In Microsoft 5 Years Ago Would Be Worth Today,,,https://www.benzinga.com/news/earnings/22/07/28084603/heres-how-much-100-invested-in-microsoft-5-years-ago-would-be-worth-today,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/valuestock_image_2149.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/valuestock_image_2149.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/valuestock_image_2149.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Dividends'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': {'name': 'BZI-POD'}}"
2022-07-16,28090726,Shanthi Rexaline,"Sat, 16 Jul 2022 09:23:03 -0400",Mark Cuban Reveals Why Bill Gates Hasn't Talked to Him Since This Moment,,,https://www.benzinga.com/news/22/07/28090726/billionaires-inside-story-mark-cuban-says-bill-gates-hasnt-talked-to-him-since-this,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/16/bill_gates_mark_cuban.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/16/bill_gates_mark_cuban.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/16/bill_gates_mark_cuban.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Media'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': [{'name': 'Bill Gates'}, {'name': 'Mark Cuban'}]}"
2022-07-17,28093522,Chris Katje,"Sun, 17 Jul 2022 13:04:56 -0400","LinkedIn Co-Founder Explains Musk, Trump Beef: Real Life Success Vs. Pretend TV Version",,,https://www.benzinga.com/news/22/07/28093522/president-trumps-was-pretending-to-be-a-successful-entrepreneur-on-a-tv-show-instead-of-in-real-life,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/17/musk_trump.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/17/musk_trump.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/17/musk_trump.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Politics'}, {'name': 'Small Cap'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'DWAC'}, {'name': 'MSFT'}, {'name': 'TSLA'}, {'name': 'TWTR'}]}","{'@is_array': 'true', 'item': [{'name': 'Donald Trump'}, {'name': 'Elon Musk'}, {'name': 'Greylock Partners'}, {'name': 'LinkedIn'}, {'name': 'President Donald Trump'}, {'name': 'Reid Hoffman'}, {'name': 'Trump Media & Technology Group'}, {'name': 'TRUTH Social'}]}"
2022-07-18,28105225,Anusuya Lahiri,"Mon, 18 Jul 2022 14:26:44 -0400",What's Going On With Apple Stock Today,,,https://www.benzinga.com/news/22/07/28105225/heres-why-apple-shares-are-trading-lower-today,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/18/apple_logo-image_by_matias_cruz_from_pixabay-.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/18/apple_logo-image_by_matias_cruz_from_pixabay-.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/18/apple_logo-image_by_matias_cruz_from_pixabay-.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Movers'}, {'name': 'Tech'}, {'name': 'Media'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'SPOT'}, {'name': 'TSLA'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
2022-07-19,28110289,Anusuya Lahiri,"Tue, 19 Jul 2022 07:34:24 -0400",Tesla Layoffs Acquires Momentum: Read To Know,,,https://www.benzinga.com/news/22/07/28110289/tesla-layoffs-acquires-momentum-read-to-know,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/19/tesla_model_x_90d_36644905671.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/19/tesla_model_x_90d_36644905671.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/19/tesla_model_x_90d_36644905671.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'TSLA'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
2022-07-19,28116622,Lisa Levin,"Tue, 19 Jul 2022 10:12:26 -0400",Citigroup Cuts Price Target On This Mega Tech Stock; Also Check Out Some Other Major PT Changes,,,https://www.benzinga.com/news/22/07/28116622/citigroup-cuts-price-target-on-this-mega-tech-stock-also-check-out-some-other-major-pt-changes,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/19/image47.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/19/image47.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/19/image47.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Price Target'}, {'name': 'Intraday Update'}, {'name': 'Markets'}, {'name': 'Analyst Ratings'}]}","{'@is_array': 'true', 'item': [{'name': 'DELL'}, {'name': 'DG'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'WERN'}]}","{'@is_array': 'true', 'item': {'name': 'PT Changes'}}"
2022-07-19,28115601,Anusuya Lahiri,"Tue, 19 Jul 2022 10:13:58 -0400",Citi Cuts Microsoft's Price Target By 9.3% - Read Why,,,https://www.benzinga.com/news/22/07/28115601/citi-cuts-microsofts-price-target-by-9-3-read-why,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/19/microsoft_buildings_eu.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/19/microsoft_buildings_eu.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/19/microsoft_buildings_eu.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Price Target'}, {'name': 'Reiteration'}, {'name': 'Analyst Ratings'}, {'name': 'Tech'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
2022-07-19,28117213,Shawn Cruz,"Tue, 19 Jul 2022 10:30:08 -0400","Apple Upstages Goldman Sachs On Monday, Bringing Rally To A Screeching Halt",,,https://www.benzinga.com/news/earnings/22/07/28117213/apple-upstages-goldman-sachs-on-monday-bringing-rally-to-a-screeching-halt,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/19/shutterstock_1745502473.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/19/shutterstock_1745502473.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/19/shutterstock_1745502473.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}]}","{'@is_array': 'true', 'item': [{'name': 'ABT'}, {'name': 'AXP'}, {'name': 'BIIB'}, {'name': 'BKR'}, {'name': 'FCX'}, {'name': 'GOOGL'}, {'name': 'HAL'}, {'name': 'IBM'}, {'name': 'ISRG'}, {'name': 'JNJ'}, {'name': 'KMI'}, {'name': 'KO'}, {'name': 'LMT'}, {'name': 'MCD'}, {'name': 'MSFT'}, {'name': 'NCR'}, {'name': 'NFLX'}, {'name': 'NXPI'}, {'name': 'OXY'}, {'name': 'PM'}, {'name': 'SLB'}, {'name': 'T'}, {'name': 'TWTR'}, {'name': 'UNP'}, {'name': 'UPS'}, {'name': 'V'}, {'name': 'VZ'}, {'name': 'WHR'}]}","{'@is_array': 'true', 'item': [{'name': 'Aerospace & Defense'}, {'name': 'Consumer Discretionary'}, {'name': 'Industrials'}, {'name': 'Partner Content'}, {'name': 'Restaurants'}, {'name': 'TD Ameritrade'}]}"
2022-07-19,28114998,Chris Katje,"Tue, 19 Jul 2022 10:39:04 -0400",Netflix Stock Dropped After The Last 5 Quarters Of Results: What Are Netflix Earnings Expectations?,,,https://www.benzinga.com/news/earnings/22/07/28114998/netflix-stock-dropped-after-the-last-5-quarters-of-results-what-are-netflix-earnings-expectations,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/19/netflix5.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/19/netflix5.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/19/netflix5.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'MSFT'}, {'name': 'NFLX'}, {'name': 'PARA'}, {'name': 'PARAA'}, {'name': 'WBD'}]}","{'@is_array': 'true', 'item': [{'name': 'HBO Max'}, {'name': 'media stocks'}, {'name': 'Netflix'}, {'name': 'Paramount+'}, {'name': 'Squid Game'}, {'name': 'Stranger Things'}, {'name': 'streaming platforms'}, {'name': 'streaming stocks'}]}"
2022-07-20,28127897,Anusuya Lahiri,"Wed, 20 Jul 2022 06:47:29 -0400","Google, Oracle Data Centers Suffer Outages Hit By Record Heat Wave In Britain",,,https://www.benzinga.com/news/22/07/28127897/google-oracle-data-centers-suffer-outages-thanks-to-record-heat-wave-in-britain,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/20/abtech_1.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/20/abtech_1.png'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/20/abtech_1.png'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'ORCL'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
2022-07-20,28134805,Shawn Cruz,"Wed, 20 Jul 2022 10:36:12 -0400",Stranger Things Do Happen As Netflix Surprises Investors,,,https://www.benzinga.com/news/earnings/22/07/28134805/stranger-things-do-happen-as-netflix-surprises-investors,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/20/shutterstock_1680823216.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/20/shutterstock_1680823216.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/20/shutterstock_1680823216.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}]}","{'@is_array': 'true', 'item': [{'name': 'ABT'}, {'name': 'ADP'}, {'name': 'ASML'}, {'name': 'AXP'}, {'name': 'BA'}, {'name': 'BIIB'}, {'name': 'BKR'}, {'name': 'FCX'}, {'name': 'GOOGL'}, {'name': 'ISRG'}, {'name': 'JBHT'}, {'name': 'KO'}, {'name': 'LVS'}, {'name': 'MCD'}, {'name': 'META'}, {'name': 'MGM'}, {'name': 'MMM'}, {'name': 'MSFT'}, {'name': 'NXPI'}, {'name': 'PM'}, {'name': 'QCOM'}, {'name': 'RIO'}, {'name': 'SLB'}, {'name': 'T'}, {'name': 'TSLA'}, {'name': 'TWTR'}, {'name': 'UNP'}, {'name': 'UPS'}, {'name': 'V'}, {'name': 'VZ'}, {'name': 'WHR'}]}","{'@is_array': 'true', 'item': {'name': 'contributors'}}"
2022-07-19,28123753,Chris Katje,"Wed, 20 Jul 2022 16:16:18 -0400","Netflix Q2 Earnings Highlights: Stock Climbs On Subscriber Beat, Guidance, Ad-Supported Update",,,https://www.benzinga.com/news/earnings/22/07/28123753/netflix-q2-earnings-highlights-shares-climb-on-subscriber-beat-guidance-and-ad-supported-update,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/19/shutterstock_1828714433.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/19/shutterstock_1828714433.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/19/shutterstock_1828714433.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'Entertainment'}, {'name': 'News'}, {'name': 'Guidance'}, {'name': 'Top Stories'}, {'name': 'After-Hours Center'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'CMCSA'}, {'name': 'MSFT'}, {'name': 'NFLX'}, {'name': 'PARA'}, {'name': 'PARAA'}]}","{'@is_array': 'true', 'item': [{'name': 'CBS'}, {'name': 'media stocks'}, {'name': 'NBC'}, {'name': 'Netflix'}, {'name': 'Stranger Things'}, {'name': 'streaming platforms'}, {'name': 'streaming stocks'}]}"
2022-07-20,28140138,Chris Katje,"Wed, 20 Jul 2022 17:38:17 -0400",Are Minecraft NFTs Coming? Here's What The Video Game Company Says,,,https://www.benzinga.com/markets/cryptocurrency/22/07/28140138/are-minecraft-nfts-coming-heres-what-the-video-game-company-said,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/20/minecraft-g00b7129cb_1280.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/20/minecraft-g00b7129cb_1280.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/20/minecraft-g00b7129cb_1280.png'}]}","{'@is_array': 'true', 'item': [{'name': 'Cryptocurrency'}, {'name': 'News'}, {'name': 'Markets'}]}","{'@is_array': 'true', 'item': [{'name': '$MATIC'}, {'name': 'DIS'}, {'name': 'MSFT'}, {'name': 'NKE'}, {'name': 'RBLX'}]}","{'@is_array': 'true', 'item': [{'name': 'Blockchain'}, {'name': 'Minecraft'}, {'name': 'NFT'}, {'name': 'NFTs'}, {'name': 'non-fungible tokens'}, {'name': 'Polygon'}, {'name': 'Video Game Stocks'}, {'name': 'video games'}]}"
2022-07-21,28146006,Samyuktha Sriram,"Thu, 21 Jul 2022 05:47:20 -0400",Microsoft-Owned Mojang Bans NFTs And Blockchain Integrations On Minecraft,,,https://www.benzinga.com/markets/cryptocurrency/22/07/28146006/microsoft-owned-mojang-bans-nfts-and-blockchain-integrations-on-minecraft,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/21/minecraft-character-with-steve-alex.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/21/minecraft-character-with-steve-alex.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/21/minecraft-character-with-steve-alex.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Cryptocurrency'}, {'name': 'Gaming'}, {'name': 'News'}, {'name': 'Markets'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': '$ETH'}, {'name': '$MATIC'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': [{'name': 'Minecraft'}, {'name': 'Mojang'}]}"
2022-07-21,28146280,Anusuya Lahiri,"Thu, 21 Jul 2022 07:34:53 -0400","Microsoft, Lyft's Actions Highlights Concerns Over Lingering Economic Uncertainty: Report",,,https://www.benzinga.com/news/22/07/28146280/microsoft-lyfts-actions-highlights-concerns-over-lingering-economic-uncertainty-report,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/21/abtech_1.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/21/abtech_1.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/21/abtech_1.png'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'LYFT'}, {'name': 'META'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
2022-07-21,28148153,Anusuya Lahiri,"Thu, 21 Jul 2022 07:41:27 -0400",Which US Big Tech Was Highest Lobbying Spender Against Antitrust In Q2 - Answer Is Not Shocking,,,https://www.benzinga.com/government/22/07/28148153/find-out-which-us-big-tech-was-highest-lobbying-spender-in-q2,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/21/amazon-gerd_altman1.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/21/amazon-gerd_altman1.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/21/amazon-gerd_altman1.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Government'}, {'name': 'News'}, {'name': 'Regulations'}, {'name': 'Top Stories'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'BABA'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
2022-07-21,28146098,Anusuya Lahiri,"Thu, 21 Jul 2022 07:52:21 -0400",Alibaba Looks To Cut Intelligence R&D Costs Of SMEs By 50% With Latest Move,,,https://www.benzinga.com/news/22/07/28146098/alibaba-looks-to-cut-intelligence-r-d-costs-of-smes-by-50-with-latest-move,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/21/alibaba_cloud_-photo_by_fooksou_lamimo_via_wikimedia-.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/21/alibaba_cloud_-photo_by_fooksou_lamimo_via_wikimedia-.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/21/alibaba_cloud_-photo_by_fooksou_lamimo_via_wikimedia-.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AMZN'}, {'name': 'BABA'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
