,close,open,high,low,adjusted close,volume,WILLR_14,SMI_7_14_5,SMIs_7_14_5,SMIo_7_14_5,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_14_0.015,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9,DMP_14,DMN_14,CFO_14,CMO_14,ER_14,MOM_14,ROC_14,STC_14_14_28_0.5,STCmacd_14_14_28_0.5,STCstoch_14_14_28_0.5,SLOPE_14,BULLP_14,BEARP_14,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,SMA_14,EMA_14,VWAP_D,HMA_14,CMF_20
2010-07-21,20.22,20.66,20.9,19.5,1.348,1252500.0,-52.10237659963439,-0.19968831327952036,-0.16329092476636384,-0.03639738851315652,,,39.22650482221322,,,,0.6300973835716899,0.5146913831824539,-0.7291225095378971,-7.700525935807044,0.2168168168168168,-3.6099999999999994,-15.148971884179604,0.0,,0.0,-0.25785714285714284,1.205117460317453,-0.19488253968254554,15.113904920853095,18.994285714285716,22.874666507718338,40.85840185623999,0.6579373714802361,18.994285714285716,19.694882539682546,20.206666666666667,21.333682539682542,
2010-07-22,21.0,20.5,21.25,20.37,1.4,957800.0,-25.86206896551726,-0.19085851027848016,-0.1724801199370693,-0.018378390341410866,,,73.8470783800821,,,,0.601288683783916,0.461754117748618,-1.4612244897959399,0.9172532076360133,0.06169665809768642,-0.9600000000000009,-4.371584699453556,0.0,,0.0,-0.06857142857142863,1.381101798941792,0.501101798941793,15.227747938917606,18.925714285714285,22.623680632510965,39.078750645496314,0.7804630328886769,18.925714285714285,19.868898201058208,20.873333333333335,21.531626984126984,
2010-07-23,21.29,21.19,21.56,21.06,1.41933333333333,653600.0,-13.204951856946368,-0.17393347368496886,-0.17296457118636915,-0.0009689024985997108,,,85.26754676135897,,,,0.5722417000892345,0.4157085105009784,-3.1188351338656717,3.9931230692056854,0.15966386554621848,2.09,10.885416666666668,0.0,,0.0,0.14928571428571427,1.5016215590828814,1.0016215590828814,15.181233920005688,19.075,22.96876607999431,40.82585667097574,0.7844290019603894,19.075,20.058378440917117,21.30333333333333,21.63930952380952,
2010-07-26,20.95,21.5,21.5,20.3,1.39666666666667,922200.0,-17.881705639614864,-0.1710715060584472,-0.17233354947706186,0.0012620434186146612,,,62.39602685156341,,,,0.5167483192916892,0.4490963232541277,-5.071939993181089,0.07080407578911568,0.46808510638297873,4.84,30.043451272501553,0.0,,0.0,0.3457142857142857,1.3227386845384963,0.12273868453849701,15.79083460029602,19.420714285714286,23.050593971132553,37.38152605528393,0.7106523971619593,19.420714285714286,20.177261315461504,20.916666666666668,21.611325396825396,
2010-07-27,20.55,20.91,21.18,20.26,1.37,619700.0,-25.44910179640718,-0.18053775947398604,-0.17506828614270326,-0.0054694733312827815,,,45.47238272608502,,,,0.4678847430763752,0.41041228960669723,-6.013208202989199,-4.4931229542678555,0.4554170661553212,4.75,30.063291139240505,0.0,,0.0,0.3392857142857143,0.9530401932666948,0.033040193266696605,16.704784319046713,19.759999999999998,22.815215680953283,30.923235637179005,0.6292871080959999,19.759999999999998,20.226959806733305,20.66333333333333,21.40790476190476,-0.05324735352585279
2010-07-28,20.72,20.55,20.9,20.51,1.38133333333333,467200.0,-26.842105263157922,-0.18003141342052517,-0.17672266190197725,-0.0033087515185479255,,,42.102984179533884,,,,0.42464194842409175,0.3724812080212075,-4.749034749034844,-2.3565363677017714,0.36465324384787456,3.259999999999998,18.67124856815577,0.0,,0.0,0.2328571428571427,0.6073015008311309,0.21730150083113386,17.187622968049233,19.99285714285714,22.798091317665047,28.0623640209437,0.6296046625399199,19.99285714285714,20.292698499168868,20.709999999999997,21.167999999999996,-0.22817464294592782
2010-07-29,20.35,20.77,20.88,20.0,1.35666666666667,616000.0,-35.514018691588745,-0.1917389737139452,-0.18172809917263322,-0.01001087454131197,,,15.803189796362783,,,,0.386202702339271,0.38492962181023066,-5.284661284661263,-6.822167808776569,0.3189189189189195,2.950000000000003,16.954022988505766,0.0,,0.0,0.2107142857142859,0.5796613007203106,-0.30033869927968837,17.793727246971336,20.20357142857143,22.613415610171522,23.855625626587447,0.5303813359690639,20.20357142857143,20.30033869927969,20.41,20.926904761904762,-0.06104856611723692
2010-07-30,19.94,20.2,20.44,19.55,1.32933333333333,426900.0,-43.17757009345791,-0.2144926076855573,-0.1926496020102746,-0.021843005675282717,,,-42.78091709354297,,,,0.35189801483476524,0.3907095373211249,-4.85026508095721,-11.644320812423715,0.31041890440386705,2.8900000000000006,16.950146627565985,0.0,,0.0,0.20642857142857146,0.18770646062427332,-0.7022935393757272,18.732110168779165,20.41,22.087889831220835,16.441840580311954,0.359943128787536,20.41,20.252293539375728,19.97666666666667,20.635365079365076,-0.011833396661883601
2010-08-02,20.92,20.5,20.97,20.333,1.39466666666667,718100.0,-29.622040579968345,-0.1784578644657078,-0.18791902282875234,0.009461158363044536,,,23.518588489538484,,,,0.36744751573154905,0.3565979675072314,0.9847036328872208,1.4800760450761246,0.3021739130434785,2.780000000000001,15.3252480705623,0.0,,0.0,0.19857142857142865,0.6286789325410354,-0.008321067458965103,19.486230580347577,20.60857142857143,21.730912276795284,10.891981058598326,0.6387406383370162,20.60857142857143,20.341321067458964,20.741,20.50204761904762,0.07568825806304384
2010-08-03,21.95,21.0,21.95,20.82,1.46333333333333,1230500.0,-9.230769230769253,-0.0998765665021568,-0.15857153738655386,0.058694970884397055,,,147.91614682007975,,,,0.42009157609588066,0.3259511814613495,4.559713634884381,13.04947410017644,0.24736225087924982,2.1099999999999994,10.635080645161288,0.0,,0.0,0.15071428571428566,1.3941884082022327,0.26418840820223366,19.528781420783847,20.759285714285713,21.98979000778758,11.85497719370067,0.9838318289510625,20.759285714285713,20.555811591797767,21.573333333333334,20.688309523809526,0.23987867460951526
2010-08-04,21.26,21.95,22.18,20.85,1.41733333333333,913000.0,-35.99999999999994,-0.07560772464183708,-0.13091693313831496,0.05530920849647787,,,100.59897537480182,0.5508572257119049,,,0.4039884166818899,0.29833899609231834,1.4406665770729394,4.220009803764719,0.14940021810250842,1.370000000000001,6.8878833584715995,0.0,,0.0,0.09785714285714293,1.5302966204419342,0.20029662044193586,19.703207266679176,20.857142857142858,22.01107844760654,11.065135798966814,0.6745578982858416,20.857142857142858,20.649703379558066,21.430000000000003,20.938976190476193,0.2680048925169712
2010-08-05,20.45,21.54,21.55,20.05,1.36333333333333,796200.0,-65.45454545454548,-0.09340735559203392,-0.11841374062288795,0.025006385030854034,,,-29.157869212161998,0.49821871242609816,,,0.3702141507264046,0.3402788920542743,-1.7995110024450849,-5.1457539016332134,0.02058504875406299,-0.19000000000000128,-0.9205426356589209,0.0,,0.0,-0.013571428571428663,0.9269237377163435,-0.5730762622836565,19.67535894440459,20.84357142857143,22.01178391273827,11.20933126235274,0.33154972494061197,20.84357142857143,20.623076262283657,20.683333333333334,21.01155555555556,0.09556729326726497
2010-08-06,19.59,20.1,20.1601,19.52,1.306,741900.0,-96.64179104477613,-0.1400601132568512,-0.12562919816754237,-0.014430915089308827,,,-172.77462579633212,0.40009428855550766,,,0.3396357293778758,0.3559492060228008,-5.4007146503318735,-13.984061916416545,0.2630385487528347,-2.3200000000000003,-10.588772250114104,0.0,0.3921184749315465,0.0,-0.16571428571428573,-0.3252327606458394,-0.9653327606458397,19.503580987178285,20.677857142857142,21.852133298536,11.357812829116034,0.03679671617438028,20.677857142857142,20.48533276064584,19.7567,20.780428571428576,0.0518776213997343
2010-08-09,19.6,19.9,19.98,19.45,1.30666666666667,812700.0,-94.50549450549443,-0.17072196013849902,-0.14066011882452792,-0.030061841313971105,,,-141.88106328766722,0.31799351099460793,,,0.3118928139560852,0.33259163804209974,-3.6574344023324215,-13.851219650271556,0.09695290858725758,-0.6999999999999993,-3.4482758620689618,0.0,0.3080888851705623,0.0,-0.04999999999999995,-0.3872883925597286,-0.9172883925597297,19.339421134768738,20.627857142857142,21.916293150945545,12.492194406480593,0.10112216035388237,20.627857142857142,20.36728839255973,19.676666666666666,20.426095238095243,0.11172025437971982
2010-08-10,19.03,19.65,19.65,18.82,1.26866666666667,1281300.0,-93.74999999999997,-0.21443448097752102,-0.1652515728755256,-0.04918290810199541,0.16379934668733062,,-170.2188349989208,0.21519171654702163,,,0.2866746907303661,0.356638619519748,-4.296974701598899,-19.602866960647937,0.15434500648508415,-1.1899999999999977,-5.885262116716111,0.0,0.20076304253426613,0.0,-0.08499999999999984,-0.5389832735517679,-1.3689832735517662,19.02196588965012,20.542857142857144,22.06374839606417,14.80700802844114,0.002641250757718976,20.542857142857144,20.188983273551766,19.166666666666668,19.95980952380953,0.052460504578489824
2010-08-11,17.9,18.69,18.88,17.85,1.19333333333333,797600.0,-98.84526558891461,-0.2858729914330769,-0.20545871239470936,-0.08041427903836751,0.16379934668733062,,-198.79919765167227,0.0636081361478773,,,0.26371203924831765,0.4057688848272051,-7.449321628092609,-29.632873210430784,0.384615384615385,-3.1000000000000014,-14.761904761904768,0.0,0.039580461073398965,0.0,-0.22142857142857153,-1.003785503744865,-2.0337855037448627,18.308245489230384,20.321428571428573,22.334611653626762,19.81340116047427,-0.10139303594400935,20.321428571428573,19.883785503744864,18.21,19.269539682539687,-0.10033547192613969
2010-08-12,17.6,17.8,17.9,17.39,1.17333333333333,691000.0,-95.61586638830896,-0.3434257415364383,-0.25144772210861904,-0.09197801942781925,0.0,0.10919956445822042,-185.33981046436386,-0.0764390148998082,,,0.24277029235310799,0.4100754545652831,-6.090909090909207,-32.056340006986474,0.45724907063197034,-3.6899999999999977,-17.332080789102854,0.0,-0.11015151119569921,0.0,-0.2635714285714284,-1.6792807699122179,-2.189280769912216,17.686562396202852,20.05785714285714,22.42915188951143,23.644547169374345,-0.01825213764020342,20.05785714285714,19.579280769912216,17.63,18.470126984126985,-0.06916994520812401
2010-08-13,18.32,18.18,18.45,17.6604,1.22133333333333,634000.0,-80.58455114822547,-0.33451513848515346,-0.2791368609007972,-0.05537827758435626,7.976911910668451,2.7135704191185943,-119.80235496854131,-0.14540091127240018,,,0.26697461956715035,0.37776868136692743,-0.1777916406736853,-21.262186833231734,0.31124260355029604,-2.629999999999999,-12.553699284009541,0.0,-0.18361200825701118,0.0,-0.18785714285714278,-0.9613766672572552,-1.7509766672572553,17.396667950199273,19.87,22.34333204980073,24.89513890086289,0.18665751933209263,19.87,19.411376667257255,18.143466666666665,17.905785714285717,-0.0461086293100376
