symbol,output_size,window_size,data_mode,n_estimators,criterion,min_samples_leaf,max_depth,max_string_lenght:,train_score,val_score,test_score,balance_score
GOOGL,14,14,2,100,entropy,5,1,1000,0.8333333333333334,0.75,0.3469387755102041,0.5
GOOGL,14,14,2,100,entropy,5,2,1000,0.8725490196078431,0.7954545454545454,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,3,1000,0.9607843137254902,0.7954545454545454,0.3673469387755102,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,4,1000,0.9803921568627451,0.8181818181818182,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,100,entropy,5,5,1000,0.9901960784313726,0.8636363636363636,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,6,1000,1.0,0.7954545454545454,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,100,entropy,5,7,1000,0.9901960784313726,0.8409090909090909,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,8,1000,1.0,0.8181818181818182,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,100,entropy,5,9,1000,1.0,0.8181818181818182,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,100,entropy,5,10,1000,1.0,0.8181818181818182,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,5,gini,5,1,10000,0.803921568627451,0.75,0.3877551020408163,0.5294117647058824
GOOGL,14,14,2,5,gini,5,2,10000,0.8725490196078431,0.75,0.46938775510204084,0.47058823529411764
GOOGL,14,14,2,5,gini,5,3,10000,0.9019607843137255,0.8181818181818182,0.3877551020408163,0.47058823529411764
GOOGL,14,14,2,5,gini,5,4,10000,0.9215686274509803,0.8181818181818182,0.32653061224489793,0.47058823529411764
GOOGL,14,14,2,5,gini,5,5,10000,0.9705882352941176,0.6590909090909091,0.5714285714285714,0.6176470588235294
GOOGL,14,14,2,5,gini,5,6,10000,0.9607843137254902,0.75,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,5,gini,5,7,10000,0.9019607843137255,0.7272727272727273,0.24489795918367346,0.3235294117647059
GOOGL,14,14,2,5,gini,5,8,10000,0.9117647058823529,0.5909090909090909,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,5,gini,5,9,10000,0.8921568627450981,0.7045454545454546,0.4897959183673469,0.6176470588235294
GOOGL,14,14,2,5,gini,5,10,10000,0.9509803921568627,0.5909090909090909,0.4489795918367347,0.5588235294117647
GOOGL,14,14,2,5,entropy,5,1,10000,0.6862745098039216,0.7272727272727273,0.40816326530612246,0.5588235294117647
GOOGL,14,14,2,5,entropy,5,2,10000,0.8725490196078431,0.6590909090909091,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,5,entropy,5,3,10000,0.9117647058823529,0.6590909090909091,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,5,entropy,5,4,10000,0.9215686274509803,0.7045454545454546,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,5,entropy,5,5,10000,0.9117647058823529,0.6363636363636364,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,5,entropy,5,6,10000,0.9215686274509803,0.7954545454545454,0.40816326530612246,0.5294117647058824
GOOGL,14,14,2,5,entropy,5,7,10000,0.9803921568627451,0.8636363636363636,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,5,entropy,5,8,10000,0.9509803921568627,0.7045454545454546,0.42857142857142855,0.5294117647058824
GOOGL,14,14,2,5,entropy,5,9,10000,0.9803921568627451,0.6818181818181818,0.3469387755102041,0.4411764705882353
GOOGL,14,14,2,5,entropy,5,10,10000,0.9803921568627451,0.7272727272727273,0.3469387755102041,0.47058823529411764
GOOGL,14,14,2,10,gini,5,1,10000,0.8529411764705882,0.75,0.3469387755102041,0.5
GOOGL,14,14,2,10,gini,5,2,10000,0.8921568627450981,0.7727272727272727,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,10,gini,5,3,10000,0.9509803921568627,0.7727272727272727,0.32653061224489793,0.47058823529411764
GOOGL,14,14,2,10,gini,5,4,10000,0.9803921568627451,0.7272727272727273,0.46938775510204084,0.6470588235294118
GOOGL,14,14,2,10,gini,5,5,10000,0.9411764705882353,0.7727272727272727,0.46938775510204084,0.6176470588235294
GOOGL,14,14,2,10,gini,5,6,10000,0.9313725490196079,0.75,0.46938775510204084,0.6764705882352942
GOOGL,14,14,2,10,gini,5,7,10000,0.9411764705882353,0.6590909090909091,0.46938775510204084,0.7058823529411765
GOOGL,14,14,2,10,gini,5,8,10000,0.9607843137254902,0.75,0.3469387755102041,0.5
GOOGL,14,14,2,10,gini,5,9,10000,0.9313725490196079,0.75,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,10,gini,5,10,10000,0.9411764705882353,0.7272727272727273,0.42857142857142855,0.5882352941176471
GOOGL,14,14,2,10,entropy,5,1,10000,0.8333333333333334,0.6363636363636364,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,10,entropy,5,2,10000,0.8627450980392157,0.6136363636363636,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,10,entropy,5,3,10000,0.9117647058823529,0.7727272727272727,0.42857142857142855,0.5588235294117647
GOOGL,14,14,2,10,entropy,5,4,10000,0.9607843137254902,0.7954545454545454,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,10,entropy,5,5,10000,0.9411764705882353,0.7272727272727273,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,10,entropy,5,6,10000,0.9803921568627451,0.7727272727272727,0.40816326530612246,0.47058823529411764
GOOGL,14,14,2,10,entropy,5,7,10000,0.9705882352941176,0.8181818181818182,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,10,entropy,5,8,10000,0.9705882352941176,0.7954545454545454,0.42857142857142855,0.5882352941176471
GOOGL,14,14,2,10,entropy,5,9,10000,0.9803921568627451,0.6590909090909091,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,10,entropy,5,10,10000,0.9705882352941176,0.6818181818181818,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,gini,5,1,10000,0.8235294117647058,0.7272727272727273,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,100,gini,5,2,10000,0.8921568627450981,0.7727272727272727,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,gini,5,3,10000,0.9607843137254902,0.7954545454545454,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,gini,5,4,10000,0.9705882352941176,0.8181818181818182,0.46938775510204084,0.6470588235294118
GOOGL,14,14,2,100,gini,5,5,10000,0.9901960784313726,0.7954545454545454,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,100,gini,5,6,10000,0.9803921568627451,0.8181818181818182,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,gini,5,7,10000,0.9803921568627451,0.8409090909090909,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,100,gini,5,8,10000,0.9803921568627451,0.7954545454545454,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,gini,5,9,10000,0.9901960784313726,0.8636363636363636,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,100,gini,5,10,10000,0.9901960784313726,0.7954545454545454,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,entropy,5,1,10000,0.8529411764705882,0.7727272727272727,0.3469387755102041,0.5
GOOGL,14,14,2,100,entropy,5,2,10000,0.8823529411764706,0.7727272727272727,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,3,10000,0.9509803921568627,0.8181818181818182,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,100,entropy,5,4,10000,0.9803921568627451,0.8181818181818182,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,100,entropy,5,5,10000,1.0,0.75,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,6,10000,1.0,0.7727272727272727,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,100,entropy,5,7,10000,1.0,0.8181818181818182,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,entropy,5,8,10000,1.0,0.7954545454545454,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,100,entropy,5,9,10000,0.9901960784313726,0.7954545454545454,0.46938775510204084,0.6764705882352942
GOOGL,14,14,2,100,entropy,5,10,10000,0.9901960784313726,0.7954545454545454,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,5,gini,5,1,20000,0.8431372549019608,0.6363636363636364,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,5,gini,5,2,20000,0.8137254901960784,0.45454545454545453,0.5510204081632653,0.5882352941176471
GOOGL,14,14,2,5,gini,5,3,20000,0.9215686274509803,0.75,0.46938775510204084,0.6470588235294118
GOOGL,14,14,2,5,gini,5,4,20000,0.9117647058823529,0.6363636363636364,0.3877551020408163,0.5294117647058824
GOOGL,14,14,2,5,gini,5,5,20000,0.9019607843137255,0.8636363636363636,0.5918367346938775,0.7058823529411765
GOOGL,14,14,2,5,gini,5,6,20000,0.9019607843137255,0.6363636363636364,0.3469387755102041,0.47058823529411764
GOOGL,14,14,2,5,gini,5,7,20000,0.9411764705882353,0.7954545454545454,0.32653061224489793,0.47058823529411764
GOOGL,14,14,2,5,gini,5,8,20000,0.9117647058823529,0.7272727272727273,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,5,gini,5,9,20000,0.9313725490196079,0.8636363636363636,0.4489795918367347,0.6176470588235294
GOOGL,14,14,2,5,gini,5,10,20000,0.9509803921568627,0.8636363636363636,0.42857142857142855,0.5294117647058824
GOOGL,14,14,2,5,entropy,5,1,20000,0.8431372549019608,0.7272727272727273,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,5,entropy,5,2,20000,0.8627450980392157,0.7045454545454546,0.6326530612244898,0.8529411764705882
GOOGL,14,14,2,5,entropy,5,3,20000,0.9411764705882353,0.8181818181818182,0.5306122448979592,0.7352941176470589
GOOGL,14,14,2,5,entropy,5,4,20000,0.9117647058823529,0.7272727272727273,0.42857142857142855,0.5588235294117647
GOOGL,14,14,2,5,entropy,5,5,20000,0.9509803921568627,0.75,0.40816326530612246,0.47058823529411764
GOOGL,14,14,2,5,entropy,5,6,20000,0.9411764705882353,0.6818181818181818,0.3469387755102041,0.5
GOOGL,14,14,2,5,entropy,5,7,20000,0.9019607843137255,0.7727272727272727,0.40816326530612246,0.5294117647058824
GOOGL,14,14,2,5,entropy,5,8,20000,0.9803921568627451,0.75,0.46938775510204084,0.5882352941176471
GOOGL,14,14,2,5,entropy,5,9,20000,0.9411764705882353,0.8409090909090909,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,5,entropy,5,10,20000,0.9705882352941176,0.75,0.5306122448979592,0.6470588235294118
GOOGL,14,14,2,10,gini,5,1,20000,0.7549019607843137,0.6818181818181818,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,10,gini,5,2,20000,0.8725490196078431,0.8181818181818182,0.5102040816326531,0.7352941176470589
GOOGL,14,14,2,10,gini,5,3,20000,0.8921568627450981,0.6818181818181818,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,10,gini,5,4,20000,0.9803921568627451,0.75,0.5510204081632653,0.6764705882352942
GOOGL,14,14,2,10,gini,5,5,20000,0.9607843137254902,0.75,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,10,gini,5,6,20000,0.9411764705882353,0.7272727272727273,0.40816326530612246,0.5588235294117647
GOOGL,14,14,2,10,gini,5,7,20000,0.9607843137254902,0.7045454545454546,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,10,gini,5,8,20000,0.9411764705882353,0.75,0.3877551020408163,0.5294117647058824
GOOGL,14,14,2,10,gini,5,9,20000,0.9705882352941176,0.7727272727272727,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,10,gini,5,10,20000,0.9215686274509803,0.8409090909090909,0.3469387755102041,0.5
GOOGL,14,14,2,10,entropy,5,1,20000,0.8529411764705882,0.6590909090909091,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,10,entropy,5,2,20000,0.9215686274509803,0.7272727272727273,0.4897959183673469,0.7058823529411765
GOOGL,14,14,2,10,entropy,5,3,20000,0.9509803921568627,0.8181818181818182,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,10,entropy,5,4,20000,0.9705882352941176,0.7045454545454546,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,10,entropy,5,5,20000,0.9411764705882353,0.7954545454545454,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,10,entropy,5,6,20000,0.9607843137254902,0.7272727272727273,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,10,entropy,5,7,20000,0.9901960784313726,0.8409090909090909,0.3877551020408163,0.5294117647058824
GOOGL,14,14,2,10,entropy,5,8,20000,0.9705882352941176,0.7727272727272727,0.3877551020408163,0.5294117647058824
GOOGL,14,14,2,10,entropy,5,9,20000,0.9607843137254902,0.75,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,10,entropy,5,10,20000,0.9901960784313726,0.8409090909090909,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,gini,5,1,20000,0.8333333333333334,0.7727272727272727,0.3469387755102041,0.5
GOOGL,14,14,2,100,gini,5,2,20000,0.8725490196078431,0.7727272727272727,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,gini,5,3,20000,0.9313725490196079,0.7727272727272727,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,100,gini,5,4,20000,0.9803921568627451,0.8409090909090909,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,gini,5,5,20000,0.9901960784313726,0.8181818181818182,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,gini,5,6,20000,0.9803921568627451,0.7954545454545454,0.42857142857142855,0.6176470588235294
GOOGL,14,14,2,100,gini,5,7,20000,0.9803921568627451,0.8409090909090909,0.46938775510204084,0.6764705882352942
GOOGL,14,14,2,100,gini,5,8,20000,0.9901960784313726,0.7954545454545454,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,gini,5,9,20000,0.9803921568627451,0.7954545454545454,0.40816326530612246,0.5588235294117647
GOOGL,14,14,2,100,gini,5,10,20000,0.9705882352941176,0.7954545454545454,0.46938775510204084,0.6764705882352942
GOOGL,14,14,2,100,entropy,5,1,20000,0.8235294117647058,0.75,0.3673469387755102,0.5294117647058824
GOOGL,14,14,2,100,entropy,5,2,20000,0.8921568627450981,0.7727272727272727,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,3,20000,0.9705882352941176,0.7727272727272727,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,100,entropy,5,4,20000,0.9803921568627451,0.8636363636363636,0.4897959183673469,0.7058823529411765
GOOGL,14,14,2,100,entropy,5,5,20000,0.9901960784313726,0.7954545454545454,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,6,20000,1.0,0.8409090909090909,0.4489795918367347,0.6470588235294118
GOOGL,14,14,2,100,entropy,5,7,20000,1.0,0.7727272727272727,0.46938775510204084,0.6764705882352942
GOOGL,14,14,2,100,entropy,5,8,20000,1.0,0.8181818181818182,0.40816326530612246,0.5882352941176471
GOOGL,14,14,2,100,entropy,5,9,20000,0.9803921568627451,0.75,0.3877551020408163,0.5588235294117647
GOOGL,14,14,2,100,entropy,5,10,20000,1.0,0.7954545454545454,0.4489795918367347,0.6470588235294118
MSFT,3,3,0,5,gini,5,1,0,0.6176470588235294,0.5681818181818182,0.5333333333333333,0.64
MSFT,3,3,0,5,gini,5,2,0,0.6176470588235294,0.5681818181818182,0.48333333333333334,0.6
MSFT,3,3,0,5,gini,5,3,0,0.6470588235294118,0.5227272727272727,0.5166666666666667,0.58
MSFT,3,3,0,5,gini,5,4,0,0.7352941176470589,0.5909090909090909,0.4666666666666667,0.58
MSFT,3,3,0,5,gini,5,5,0,0.7450980392156863,0.5454545454545454,0.4666666666666667,0.62
MSFT,3,3,0,5,gini,5,6,0,0.7549019607843137,0.5454545454545454,0.5166666666666667,0.48
MSFT,3,3,0,5,gini,5,7,0,0.7450980392156863,0.5681818181818182,0.4666666666666667,0.52
MSFT,3,3,0,5,gini,5,8,0,0.7941176470588235,0.5909090909090909,0.4666666666666667,0.66
MSFT,3,3,0,5,gini,5,9,0,0.803921568627451,0.7045454545454546,0.5,0.6
MSFT,3,3,0,5,gini,5,10,0,0.7450980392156863,0.5454545454545454,0.4666666666666667,0.6
MSFT,3,3,0,5,entropy,5,1,0,0.6470588235294118,0.6136363636363636,0.48333333333333334,0.6
MSFT,3,3,0,5,entropy,5,2,0,0.6274509803921569,0.6136363636363636,0.48333333333333334,0.58
MSFT,3,3,0,5,entropy,5,3,0,0.7254901960784313,0.5681818181818182,0.4666666666666667,0.56
MSFT,3,3,0,5,entropy,5,4,0,0.6862745098039216,0.5909090909090909,0.5,0.62
MSFT,3,3,0,5,entropy,5,5,0,0.7549019607843137,0.5681818181818182,0.5,0.52
MSFT,3,3,0,5,entropy,5,6,0,0.696078431372549,0.6136363636363636,0.5666666666666667,0.64
MSFT,3,3,0,5,entropy,5,7,0,0.7745098039215687,0.5909090909090909,0.4166666666666667,0.54
MSFT,3,3,0,5,entropy,5,8,0,0.7647058823529411,0.5681818181818182,0.4166666666666667,0.44
MSFT,3,3,0,5,entropy,5,9,0,0.7941176470588235,0.6136363636363636,0.5166666666666667,0.6
MSFT,3,3,0,5,entropy,5,10,0,0.7549019607843137,0.6363636363636364,0.5166666666666667,0.58
MSFT,3,3,0,10,gini,5,1,0,0.6372549019607843,0.5909090909090909,0.48333333333333334,0.58
MSFT,3,3,0,10,gini,5,2,0,0.6372549019607843,0.5909090909090909,0.5,0.6
MSFT,3,3,0,10,gini,5,3,0,0.7156862745098039,0.5909090909090909,0.48333333333333334,0.64
MSFT,3,3,0,10,gini,5,4,0,0.8431372549019608,0.5681818181818182,0.48333333333333334,0.64
MSFT,3,3,0,10,gini,5,5,0,0.803921568627451,0.6136363636363636,0.43333333333333335,0.52
MSFT,3,3,0,10,gini,5,6,0,0.7549019607843137,0.6363636363636364,0.48333333333333334,0.6
MSFT,3,3,0,10,gini,5,7,0,0.7549019607843137,0.6363636363636364,0.5166666666666667,0.56
MSFT,3,3,0,10,gini,5,8,0,0.7254901960784313,0.6363636363636364,0.5333333333333333,0.58
MSFT,3,3,0,10,gini,5,9,0,0.803921568627451,0.6818181818181818,0.5,0.54
MSFT,3,3,0,10,gini,5,10,0,0.7941176470588235,0.6363636363636364,0.5,0.56
MSFT,3,3,0,10,entropy,5,1,0,0.6568627450980392,0.6136363636363636,0.48333333333333334,0.58
MSFT,3,3,0,10,entropy,5,2,0,0.6372549019607843,0.5909090909090909,0.48333333333333334,0.6
MSFT,3,3,0,10,entropy,5,3,0,0.7156862745098039,0.5681818181818182,0.4666666666666667,0.54
MSFT,3,3,0,10,entropy,5,4,0,0.7352941176470589,0.6136363636363636,0.4666666666666667,0.6
MSFT,3,3,0,10,entropy,5,5,0,0.7843137254901961,0.6363636363636364,0.43333333333333335,0.56
MSFT,3,3,0,10,entropy,5,6,0,0.7549019607843137,0.6590909090909091,0.5,0.48
MSFT,3,3,0,10,entropy,5,7,0,0.7941176470588235,0.5227272727272727,0.43333333333333335,0.56
MSFT,3,3,0,10,entropy,5,8,0,0.7941176470588235,0.6136363636363636,0.48333333333333334,0.56
MSFT,3,3,0,10,entropy,5,9,0,0.7941176470588235,0.6136363636363636,0.4666666666666667,0.6
MSFT,3,3,0,10,entropy,5,10,0,0.803921568627451,0.5227272727272727,0.4666666666666667,0.46
MSFT,3,3,0,100,gini,5,1,0,0.6372549019607843,0.6363636363636364,0.5,0.56
MSFT,3,3,0,100,gini,5,2,0,0.6666666666666666,0.5681818181818182,0.48333333333333334,0.6
MSFT,3,3,0,100,gini,5,3,0,0.7254901960784313,0.5909090909090909,0.48333333333333334,0.6
MSFT,3,3,0,100,gini,5,4,0,0.7745098039215687,0.5909090909090909,0.48333333333333334,0.58
MSFT,3,3,0,100,gini,5,5,0,0.8137254901960784,0.5909090909090909,0.43333333333333335,0.62
MSFT,3,3,0,100,gini,5,6,0,0.7941176470588235,0.5909090909090909,0.43333333333333335,0.62
MSFT,3,3,0,100,gini,5,7,0,0.803921568627451,0.5909090909090909,0.4666666666666667,0.6
MSFT,3,3,0,100,gini,5,8,0,0.8137254901960784,0.5909090909090909,0.4666666666666667,0.56
MSFT,3,3,0,100,gini,5,9,0,0.7941176470588235,0.5454545454545454,0.5166666666666667,0.48
MSFT,3,3,0,100,gini,5,10,0,0.803921568627451,0.6590909090909091,0.43333333333333335,0.56
MSFT,3,3,0,100,entropy,5,1,0,0.6568627450980392,0.5681818181818182,0.4666666666666667,0.6
MSFT,3,3,0,100,entropy,5,2,0,0.6470588235294118,0.6363636363636364,0.4666666666666667,0.58
MSFT,3,3,0,100,entropy,5,3,0,0.7156862745098039,0.5681818181818182,0.5,0.6
MSFT,3,3,0,100,entropy,5,4,0,0.7549019607843137,0.5909090909090909,0.48333333333333334,0.62
MSFT,3,3,0,100,entropy,5,5,0,0.7843137254901961,0.5681818181818182,0.5,0.58
MSFT,3,3,0,100,entropy,5,6,0,0.7647058823529411,0.6363636363636364,0.43333333333333335,0.6
MSFT,3,3,0,100,entropy,5,7,0,0.8333333333333334,0.6136363636363636,0.4666666666666667,0.6
MSFT,3,3,0,100,entropy,5,8,0,0.8235294117647058,0.6363636363636364,0.4666666666666667,0.6
MSFT,3,3,0,100,entropy,5,9,0,0.8529411764705882,0.6136363636363636,0.45,0.56
MSFT,3,3,0,100,entropy,5,10,0,0.8333333333333334,0.5909090909090909,0.43333333333333335,0.6
MSFT,7,3,0,5,gini,5,1,0,0.6764705882352942,0.5909090909090909,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,5,gini,5,2,0,0.6764705882352942,0.5681818181818182,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,5,gini,5,3,0,0.7352941176470589,0.5681818181818182,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,5,gini,5,4,0,0.7254901960784313,0.5227272727272727,0.5714285714285714,0.8888888888888888
MSFT,7,3,0,5,gini,5,5,0,0.8431372549019608,0.5909090909090909,0.5535714285714286,0.75
MSFT,7,3,0,5,gini,5,6,0,0.7745098039215687,0.45454545454545453,0.5714285714285714,0.6111111111111112
MSFT,7,3,0,5,gini,5,7,0,0.803921568627451,0.5227272727272727,0.5178571428571429,0.7777777777777778
MSFT,7,3,0,5,gini,5,8,0,0.8529411764705882,0.5227272727272727,0.5535714285714286,0.7777777777777778
MSFT,7,3,0,5,gini,5,9,0,0.803921568627451,0.5681818181818182,0.5892857142857143,0.8333333333333334
MSFT,7,3,0,5,gini,5,10,0,0.7647058823529411,0.5227272727272727,0.5714285714285714,0.8333333333333334
MSFT,7,3,0,5,entropy,5,1,0,0.6764705882352942,0.5681818181818182,0.5714285714285714,0.8611111111111112
MSFT,7,3,0,5,entropy,5,2,0,0.6862745098039216,0.5454545454545454,0.5535714285714286,0.8611111111111112
MSFT,7,3,0,5,entropy,5,3,0,0.7745098039215687,0.5454545454545454,0.5178571428571429,0.75
MSFT,7,3,0,5,entropy,5,4,0,0.7745098039215687,0.5227272727272727,0.5,0.7777777777777778
MSFT,7,3,0,5,entropy,5,5,0,0.803921568627451,0.5227272727272727,0.4642857142857143,0.7777777777777778
MSFT,7,3,0,5,entropy,5,6,0,0.8235294117647058,0.5227272727272727,0.5535714285714286,0.8611111111111112
MSFT,7,3,0,5,entropy,5,7,0,0.7941176470588235,0.5454545454545454,0.44642857142857145,0.8055555555555556
MSFT,7,3,0,5,entropy,5,8,0,0.7254901960784313,0.5227272727272727,0.6071428571428571,0.8611111111111112
MSFT,7,3,0,5,entropy,5,9,0,0.8137254901960784,0.4772727272727273,0.5535714285714286,0.8611111111111112
MSFT,7,3,0,5,entropy,5,10,0,0.8431372549019608,0.4772727272727273,0.5178571428571429,0.6944444444444444
MSFT,7,3,0,10,gini,5,1,0,0.6764705882352942,0.5454545454545454,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,10,gini,5,2,0,0.6764705882352942,0.5681818181818182,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,10,gini,5,3,0,0.7058823529411765,0.5909090909090909,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,10,gini,5,4,0,0.7549019607843137,0.5681818181818182,0.625,0.8333333333333334
MSFT,7,3,0,10,gini,5,5,0,0.8137254901960784,0.5454545454545454,0.5357142857142857,0.8333333333333334
MSFT,7,3,0,10,gini,5,6,0,0.8431372549019608,0.5227272727272727,0.5178571428571429,0.7777777777777778
MSFT,7,3,0,10,gini,5,7,0,0.8627450980392157,0.5227272727272727,0.5178571428571429,0.75
MSFT,7,3,0,10,gini,5,8,0,0.803921568627451,0.5227272727272727,0.5357142857142857,0.8055555555555556
MSFT,7,3,0,10,gini,5,9,0,0.7843137254901961,0.5454545454545454,0.5714285714285714,0.7777777777777778
MSFT,7,3,0,10,gini,5,10,0,0.8627450980392157,0.5454545454545454,0.5,0.7777777777777778
MSFT,7,3,0,10,entropy,5,1,0,0.6666666666666666,0.5681818181818182,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,10,entropy,5,2,0,0.6764705882352942,0.5454545454545454,0.5714285714285714,0.8333333333333334
MSFT,7,3,0,10,entropy,5,3,0,0.7745098039215687,0.5681818181818182,0.5357142857142857,0.8333333333333334
MSFT,7,3,0,10,entropy,5,4,0,0.7745098039215687,0.5909090909090909,0.6428571428571429,0.8888888888888888
MSFT,7,3,0,10,entropy,5,5,0,0.8529411764705882,0.5909090909090909,0.5,0.7777777777777778
MSFT,7,3,0,10,entropy,5,6,0,0.8431372549019608,0.4772727272727273,0.5535714285714286,0.7777777777777778
MSFT,7,3,0,10,entropy,5,7,0,0.8333333333333334,0.5227272727272727,0.5357142857142857,0.8333333333333334
MSFT,7,3,0,10,entropy,5,8,0,0.803921568627451,0.5454545454545454,0.5535714285714286,0.8055555555555556
MSFT,7,3,0,10,entropy,5,9,0,0.8333333333333334,0.5681818181818182,0.5535714285714286,0.8333333333333334
MSFT,7,3,0,10,entropy,5,10,0,0.8235294117647058,0.5454545454545454,0.48214285714285715,0.75
MSFT,7,3,0,100,gini,5,1,0,0.6764705882352942,0.5681818181818182,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,100,gini,5,2,0,0.6764705882352942,0.5681818181818182,0.5714285714285714,0.8611111111111112
MSFT,7,3,0,100,gini,5,3,0,0.7450980392156863,0.5681818181818182,0.5535714285714286,0.8611111111111112
MSFT,7,3,0,100,gini,5,4,0,0.7843137254901961,0.5681818181818182,0.5357142857142857,0.8611111111111112
MSFT,7,3,0,100,gini,5,5,0,0.8333333333333334,0.5909090909090909,0.5535714285714286,0.8333333333333334
MSFT,7,3,0,100,gini,5,6,0,0.8431372549019608,0.5681818181818182,0.5535714285714286,0.8055555555555556
MSFT,7,3,0,100,gini,5,7,0,0.8627450980392157,0.5454545454545454,0.5357142857142857,0.8333333333333334
MSFT,7,3,0,100,gini,5,8,0,0.8627450980392157,0.5681818181818182,0.5178571428571429,0.8055555555555556
MSFT,7,3,0,100,gini,5,9,0,0.8725490196078431,0.5909090909090909,0.5535714285714286,0.8055555555555556
MSFT,7,3,0,100,gini,5,10,0,0.8529411764705882,0.5454545454545454,0.5178571428571429,0.8888888888888888
MSFT,7,3,0,100,entropy,5,1,0,0.6764705882352942,0.5681818181818182,0.5892857142857143,0.8888888888888888
MSFT,7,3,0,100,entropy,5,2,0,0.6764705882352942,0.5681818181818182,0.5714285714285714,0.8611111111111112
MSFT,7,3,0,100,entropy,5,3,0,0.7549019607843137,0.5681818181818182,0.5714285714285714,0.8611111111111112
