symbol,combination,output_size,window_size,data_mode,drop_out,val_score,test_score,balance_score
AMZN,svm1_news2,7,14,2,0.0,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_news2,7,14,2,0.2,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_news2,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,random_forest1_xgboost1,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,random_forest1_news2,7,14,2,0.0,0.5789473684210527,0.6744186046511628,0.5
AMZN,lstm1_news2,7,14,2,0.0,0.5526315789473685,0.6744186046511628,0.5
AMZN,lstm1_news2,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_xgboost1_lstm1,7,14,2,0.0,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_xgboost1_lstm1,7,14,2,0.2,0.631578947368421,0.6744186046511628,0.5
AMZN,svm1_xgboost1_lstm1,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_lstm1_news2,7,14,2,0.0,0.5526315789473685,0.6744186046511628,0.5
AMZN,random_forest1_xgboost1_news2,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,random_forest1_lstm1_news2,7,14,2,0.0,0.5526315789473685,0.6744186046511628,0.5
AMZN,random_forest1_lstm1_news2,7,14,2,0.2,0.5526315789473685,0.6744186046511628,0.5
AMZN,xgboost1_lstm1_news2,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_random_forest1_xgboost1_lstm1,7,14,2,0.2,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_random_forest1_xgboost1_news2,7,14,2,0.0,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_random_forest1_xgboost1_news2,7,14,2,0.2,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_random_forest1_lstm1_news2,7,14,2,0.2,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_random_forest1_lstm1_news2,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,random_forest1_xgboost1_lstm1_news2,7,14,2,0.5,0.5526315789473685,0.6744186046511628,0.5
AMZN,svm1_random_forest1_news2,7,14,2,0.2,0.6578947368421053,0.6976744186046512,0.5357142857142857
AMZN,svm1_random_forest1,7,14,2,0.2,0.9736842105263158,0.7209302325581395,0.5714285714285714
AMZN,svm1_lstm1,7,14,2,0.2,0.9736842105263158,0.7209302325581395,0.5714285714285714
AMZN,svm1_lstm1,7,14,2,0.5,0.9736842105263158,0.7209302325581395,0.5714285714285714
AMZN,svm1_random_forest1_xgboost1,7,14,2,0.2,0.9736842105263158,0.7209302325581395,0.5714285714285714
AMZN,svm1_lstm1_news2,7,14,2,0.2,0.9736842105263158,0.7209302325581395,0.5714285714285714
AMZN,random_forest1_xgboost1_lstm1,7,14,2,0.0,0.5526315789473685,0.7209302325581395,0.5714285714285714
AMZN,svm1_random_forest1_xgboost1_lstm1_news2,7,14,2,0.0,0.5263157894736842,0.7209302325581395,0.5714285714285714
AMZN,svm2_lstm2,14,7,2,0.2,0.0,0.11627906976744186,0.2692307692307692
AMZN,svm2_xgboost1,14,7,2,0.0,0.0,0.16279069767441862,0.2692307692307692
AMZN,svm2_random_forest0_lstm2,14,7,2,0.0,0.13157894736842105,0.16279069767441862,0.2692307692307692
AMZN,svm2_random_forest0_xgboost1_lstm2,14,7,2,0.5,0.5,0.16279069767441862,0.2692307692307692
AMZN,svm2_news2,14,7,2,0.5,0.6052631578947368,0.27906976744186046,0.46153846153846156
AMZN,svm2_random_forest0,14,7,2,0.0,0.6052631578947368,0.3023255813953488,0.5
AMZN,svm2_lstm2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_lstm2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_xgboost1,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_lstm2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_news2,14,7,2,0.0,0.7105263157894737,0.3023255813953488,0.46153846153846156
AMZN,random_forest0_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_news2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,xgboost1_lstm2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,xgboost1_lstm2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,lstm2_news2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,lstm2_news2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_xgboost1,14,7,2,0.0,0.6052631578947368,0.3023255813953488,0.5
AMZN,svm2_random_forest0_lstm2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_news2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_xgboost1_lstm2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_xgboost1_news2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_lstm2_news2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_lstm2_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_xgboost1_lstm2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_xgboost1_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_xgboost1_news2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_lstm2_news2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,random_forest0_lstm2_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,xgboost1_lstm2_news2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_xgboost1_lstm2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_xgboost1_news2,14,7,2,0.0,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_xgboost1_news2,14,7,2,0.5,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_lstm2_news2,14,7,2,0.0,0.6052631578947368,0.3023255813953488,0.5
AMZN,svm2_random_forest0_lstm2_news2,14,7,2,0.2,0.6052631578947368,0.3023255813953488,0.5
AMZN,random_forest0_xgboost1_lstm2_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_xgboost1_lstm2_news2,14,7,2,0.2,0.7368421052631579,0.3023255813953488,0.5
AMZN,svm2_random_forest0_xgboost1_lstm2_news2,14,7,2,0.5,0.6842105263157895,0.3023255813953488,0.5
AMZN,svm2_lstm2_news2,14,7,2,0.5,0.8157894736842105,0.32558139534883723,0.46153846153846156
AMZN,random_forest0_xgboost1_lstm2,14,7,2,0.0,0.7105263157894737,0.32558139534883723,0.5384615384615384
AMZN,xgboost1_lstm2_news2,14,7,2,0.0,0.3157894736842105,0.32558139534883723,0.5
AMZN,random_forest0_xgboost1,14,7,2,0.2,0.7894736842105263,0.46511627906976744,0.7692307692307693
AMZN,svm2_random_forest0_xgboost1_lstm2,14,7,2,0.2,0.868421052631579,0.46511627906976744,0.7692307692307693
AMZN,random_forest0_xgboost1_lstm2_news2,14,7,2,0.5,0.868421052631579,0.46511627906976744,0.7692307692307693
AMZN,svm2_random_forest0_xgboost1,14,7,2,0.5,0.6052631578947368,0.4883720930232558,0.23076923076923078
AMZN,random_forest0_xgboost1_lstm2,14,7,2,0.5,0.6052631578947368,0.4883720930232558,0.23076923076923078
AMZN,svm2_random_forest0_xgboost1_news2,14,7,2,0.2,0.34210526315789475,0.4883720930232558,0.7307692307692307
AMZN,svm2_random_forest0_lstm2_news2,14,7,2,0.5,0.07894736842105263,0.5348837209302325,0.23076923076923078
AMZN,random_forest0_xgboost1_news2,14,7,2,0.0,0.2631578947368421,0.5813953488372093,0.3076923076923077
AMZN,lstm2_news2,14,7,2,0.2,0.2631578947368421,0.6046511627906976,0.5
AMZN,random_forest0_lstm2_news2,14,7,2,0.5,0.4473684210526316,0.627906976744186,0.6538461538461539
AMZN,xgboost1_news2,14,7,2,0.0,0.7368421052631579,0.6511627906976745,0.5
AMZN,xgboost1_news2,14,7,2,0.2,0.7368421052631579,0.6511627906976745,0.5
AMZN,svm2_xgboost1_lstm2,14,7,2,0.5,0.7368421052631579,0.6511627906976745,0.5
AMZN,random_forest0_xgboost1_lstm2_news2,14,7,2,0.0,0.7368421052631579,0.6511627906976745,0.5
AMZN,xgboost1_news2,14,7,2,0.5,0.5263157894736842,0.6744186046511628,0.5
AMZN,svm2_random_forest0,14,7,2,0.2,0.2631578947368421,0.6976744186046512,0.5
AMZN,svm2_xgboost1,14,7,2,0.2,0.7631578947368421,0.6976744186046512,0.5
AMZN,svm2_news2,14,7,2,0.0,0.2631578947368421,0.6976744186046512,0.5
AMZN,random_forest0_xgboost1,14,7,2,0.5,0.2631578947368421,0.6976744186046512,0.5
AMZN,random_forest0_lstm2,14,7,2,0.0,0.2631578947368421,0.6976744186046512,0.5
AMZN,random_forest0_lstm2,14,7,2,0.2,0.2631578947368421,0.6976744186046512,0.5
AMZN,xgboost1_lstm2,14,7,2,0.5,0.2631578947368421,0.6976744186046512,0.5
AMZN,svm2_random_forest0_xgboost1,14,7,2,0.2,0.6578947368421053,0.6976744186046512,0.5
AMZN,svm2_random_forest0_lstm2,14,7,2,0.5,0.39473684210526316,0.6976744186046512,0.5
AMZN,svm2_xgboost1_lstm2,14,7,2,0.2,0.7631578947368421,0.6976744186046512,0.5
AMZN,svm2_xgboost1_news2,14,7,2,0.2,0.2631578947368421,0.6976744186046512,0.5
AMZN,xgboost1_lstm2_news2,14,7,2,0.2,0.2631578947368421,0.6976744186046512,0.5
AMZN,svm2_xgboost1_lstm2_news2,14,7,2,0.0,0.7631578947368421,0.6976744186046512,0.5
AMZN,svm2_xgboost1_lstm2_news2,14,7,2,0.5,0.7631578947368421,0.6976744186046512,0.5
AMZN,svm2_random_forest0_xgboost1_lstm2_news2,14,7,2,0.0,0.2631578947368421,0.6976744186046512,0.5
AMZN,svm2_random_forest0_news2,14,7,2,0.2,0.7105263157894737,0.813953488372093,0.6923076923076923
AMZN,svm2_random_forest0,14,7,2,0.5,1.0,0.8372093023255814,0.7307692307692307
AMZN,svm2_xgboost1,14,7,2,0.5,0.5,0.8372093023255814,0.7307692307692307
AMZN,svm2_random_forest0_news2,14,7,2,0.0,1.0,0.8372093023255814,0.7307692307692307
AMZN,svm2_xgboost1_news2,14,7,2,0.5,1.0,0.8372093023255814,0.7307692307692307
AMZN,svm2_xgboost1_lstm2_news2,14,7,2,0.2,1.0,0.8372093023255814,0.7307692307692307
